id_eca_14,H3_int_4
North American area 2,595239715121135615
North American area 2,595232542525751295
North American area 2,594943937903329279
North American area 2,595234964887306239
North American area 2,595676100978278399
North American area 2,595751855611445247
North American area 2,594961908046495743
North American area 2,595677346518794239
North American area 2,594743689348120575
North American area 2,594944427529601023
North American area 2,595752087539679231
North American area 2,595215989721792511
North American area 2,594944736767246335
North American area 2,595214417763762175
North American area 2,594943328017973247
North American area 2,595679201944666111
North American area 2,595227345615323135
North American area 2,595694131250987007
North American area 2,595672716544049151
North American area 2,595215998311727103
North American area 2,594943645845553151
North American area 2,594944238551039999
North American area 2,594743998585765887
North American area 2,594746189019086847
North American area 2,595227517414014975
North American area 2,595234956297371647
North American area 2,595671522543140863
North American area 2,595232267647844351
North American area 2,595235377204166655
North American area 2,594941360922951679
North American area 2,594941506951839743
North American area 2,595216522297737215
North American area 2,595677320748990463
North American area 2,595232018539741183
North American area 2,595231975590068223
North American area 2,595686048122535935
North American area 2,595225833786834943
North American area 2,594943637255618559
North American area 2,595232216108236799
North American area 2,595215250987417599
North American area 2,595232465216339967
North American area 2,595214383404023807
North American area 2,594961289571205119
North American area 2,595214151475789823
North American area 2,595682809717194751
North American area 2,595227388564996095
North American area 2,594941378102820863
North American area 2,595239612041920511
North American area 2,595217243852242943
North American area 2,595680859802042367
North American area 2,595672098068758527
North American area 2,594934076658417663
North American area 2,595230867488505855
North American area 2,594944668047769599
North American area 2,595233848195809279
North American area 2,595694174200659967
North American area 2,595680954291322879
North American area 2,595673403738816511
North American area 2,594943740334833663
North American area 2,595233487418556415
North American area 2,594934068068483071
North American area 2,594941670160596991
North American area 2,595683213444120575
North American area 2,595695299482091519
North American area 2,594941635800858623
North American area 2,595217372701261823
North American area 2,594744282053607423
North American area 2,594942812621897727
North American area 2,595227508824080383
North American area 2,595683230623989759
North American area 2,595672020759347199
North American area 2,595232207518302207
North American area 2,595688333045137407
North American area 2,595678368721010687
North American area 2,595230386452168703
North American area 2,595215792153296895
North American area 2,594959580174221311
North American area 2,595229106551914495
North American area 2,594944272910778367
North American area 2,594933655751622655
North American area 2,595215826513035263
North American area 2,594743783837401087
North American area 2,595233298439995391
North American area 2,595239775250677759
North American area 2,595679519772246015
North American area 2,595679279254077439
North American area 2,594945088954564607
North American area 2,595231692122226687
North American area 2,595237172500496383
North American area 2,595231924050460671
North American area 2,595234578340249599
North American area 2,595216230239961087
North American area 2,595217707708710911
North American area 2,595671728701571071
North American area 2,595217647579168767
North American area 2,595681237759164415
North American area 2,594726475119198207
North American area 2,594746360817778687
North American area 2,595233856785743871
North American area 2,595680980061126655
North American area 2,595683436782419967
North American area 2,595679347973554175
North American area 2,595214220195266559
North American area 2,594959958131343359
North American area 2,595673386558947327
North American area 2,595695213582745599
North American area 2,594933870499987455
North American area 2,594951471275966463
North American area 2,595215903822446591
North American area 2,594943663025422335
North American area 2,595672295637254143
North American area 2,594959614533959679
North American area 2,595671848960655359
North American area 2,595679562721918975
North American area 2,595688341635071999
North American area 2,594743466009821183
North American area 2,595673377969012735
North American area 2,594942494794317823
North American area 2,595227371385126911
North American area 2,595228402177277951
North American area 2,594943594305945599
North American area 2,594933801780510719
North American area 2,595683196264251391
North American area 2,595234131663650815
North American area 2,595214117116051455
North American area 2,594744015765635071
North American area 2,595232293417648127
North American area 2,595685902093647871
North American area 2,595672003579478015
North American area 2,594744032945504255
North American area 2,595214452123500543
North American area 2,594744316413345791
North American area 2,594933956399333375
North American area 2,594961950996168703
North American area 2,595215766383493119
North American area 2,594743517549428735
North American area 2,595238684328984575
North American area 2,595230910438178815
North American area 2,594941816189485055
North American area 2,595680816852369407
North American area 2,594951711794135039
North American area 2,595688350225006591
North American area 2,595232353547190271
North American area 2,595234758728876031
North American area 2,595671891910328319
North American area 2,595679433872900095
North American area 2,595214769951080447
North American area 2,595217080643485695
North American area 2,595679382333292543
North American area 2,594951393966555135
North American area 2,594960121340100607
North American area 2,594943860593917951
North American area 2,595229175271391231
North American area 2,595229226810998783
North American area 2,594944564968554495
North American area 2,594941713110269951
North American area 2,595229716437270527
North American area 2,595229836696354815
North American area 2,594942365945298943
North American area 2,595216135750680575
North American area 2,595215680484147199
North American area 2,595215732023754751
North American area 2,594959305296314367
North American area 2,594951428326293503
North American area 2,595687267893247999
North American area 2,594961495729635327
North American area 2,595234543980511231
North American area 2,594944753947115519
North American area 2,595683222034055167
North American area 2,594961195081924607
North American area 2,595232422266667007
North American area 2,595672914112544767
North American area 3,595712737049313279
North American area 3,595713115006435327
North American area 3,596112555554897919
North American area 3,596122511289090047
North American area 3,596122227821248511
North American area 3,595711302530236415
North American area 3,596111653611765759
North American area 3,595712024084742143
North American area 3,596114977916452863
North American area 3,596113028001300479
North American area 3,595712453581471743
North American area 3,596122339490398207
North American area 3,595711714847096831
North American area 3,596114625729134591
North American area 3,596111249884839935
North American area 3,595711259580563455
North American area 3,595711122141609983
North American area 3,596114771758022655
North American area 3,595711190861086719
North American area 3,596114642909003775
North American area 3,595711603177947135
North American area 3,595711465738993663
North American area 3,596113191210057727
North American area 3,596113174030188543
North American area 3,595711268170498047
North American area 3,595713441423949823
North American area 3,596114763168088063
North American area 3,596114582779461631
North American area 3,595712848718462975
North American area 3,596122803346866175
North American area 3,596122270770921471
North American area 3,596111507582877695
North American area 3,596112435295813631
North American area 3,595713020517154815
North American area 3,596111533352681471
North American area 3,595711388429582335
North American area 3,596113320059076607
North American area 3,596111370143924223
North American area 3,596120415345049599
North American area 3,596112615684440063
North American area 3,596097231111585791
North American area 3,595711869465919487
North American area 3,596122253591052287
North American area 3,596122614368305151
North American area 3,596111447453335551
North American area 3,596114720218415103
North American area 3,596112924922085375
North American area 3,595711981135069183
North American area 3,595712676919771135
North American area 3,595713089236631551
North American area 3,596123198483857407
North American area 3,596113268519469055
North American area 3,596114995096322047
North American area 3,595713965409959935
North American area 3,596123078224773119
North American area 3,595711431379255295
North American area 3,596122777577062399
North American area 3,595713845150875647
North American area 3,595713810791137279
North American area 3,596122502699155455
North American area 3,596112426705879039
North American area 3,596112718763655167
North American area 3,596123172714053631
North American area 3,595713785021333503
North American area 3,596122820526735359
North American area 3,596114711628480511
North American area 3,596112478245486591
North American area 3,595712359092191231
North American area 3,595711113551675391
North American area 3,595712659739901951
North American area 3,596113070950973439
North American area 3,595711036242264063
North American area 3,596123138354315263
North American area 3,596123207073791999
North American area 3,596114703038545919
North American area 3,595714180158324735
North American area 3,595711852286050303
North American area 3,595714523755708415
North American area 3,596114608549265407
North American area 3,596111438863400959
North American area 3,596112985051627519
North American area 3,595711336889974783
North American area 3,596112538375028735
North American area 3,595711104961740799
North American area 3,596112658634113023
North American area 3,595711362659778559
North American area 3,596114634319069183
North American area 3,595711903825657855
North American area 3,596122829116669951
North American area 3,595711225220825087
North American area 3,595712779998986239
North American area 3,595711663307489279
North American area 3,595711199451021311
North American area 3,596114694448611327
North American area 3,595713767841464319
North American area 3,596111687971504127
North American area 3,595711800746442751
North American area 3,595713029107089407
North American area 3,596122442569613311
North American area 3,596114745988218879
North American area 3,595711646127620095
North American area 3,596122485519286271
North American area 3,596113328649011199
North American area 3,596123129764380671
North American area 3,595713123596369919
North American area 3,595711774976638975
North American area 3,596122786166996991
North American area 3,595712324732452863
North American area 3,596123224253661183
North American area 3,596122691677716479
North American area 3,596122279360856063
North American area 3,596114952146649087
North American area 3,595712152933761023
North American area 3,595711989725003775
North American area 3,595711671897423871
North American area 3,595714171568390143
North American area 3,596112950691889151
North American area 3,596113045181169663
North American area 3,596111327194251263
North American area 3,595711585998077951
North American area 3,596112753123393535
North American area 3,595713037697023999
North American area 3,596122640138108927
North American area 3,596114617139199999
North American area 3,596114831887564799
North American area 3,595713827971006463
North American area 3,595711130731544575
North American area 3,596112907742216191
North American area 3,595713097826566143
North American area 3,596122476929351679
North American area 3,595713939640156159
North American area 3,596122588598501375
North American area 3,596113122490580991
North American area 3,596114651498938367
North American area 3,595711457149059071
North American area 3,595713948230090751
North American area 3,595712822948659199
North American area 3,595712951797678079
North American area 3,596112469655551999
North American area 3,596112246317252607
North American area 3,596112624274374655
North American area 3,596122923605950463
North American area 3,595711156501348351
North American area 3,596122408209874943
North American area 3,596114892017106943
North American area 3,595712118574022655
North American area 3,595711740616900607
North American area 3,595711079191937023
North American area 3,595713991179763711
North American area 3,596097265471324159
North American area 3,596112692993851391
North American area 3,596114814707695615
North American area 3,596114943556714495
North American area 3,595711766386704383
North American area 3,595711912415592447
North American area 3,595711998314938367
North American area 3,595713432834015231
North American area 3,596113208389926911
North American area 3,595711062012067839
North American area 3,595711053422133247
North American area 3,596122622958239743
North American area 3,595712831538593791
North American area 3,596114574189527039
North American area 3,596122683087781887
North American area 3,596111421683531775
North American area 3,595711044832198655
North American area 3,596113088130842623
North American area 3,596113036591235071
North American area 3,595711328300040191
North American area 3,595712745639247871
North American area 3,595712178703564799
North American area 3,595713106416500735
North American area 3,596112409526009855
North American area 3,596113199799992319
North American area 3,596114685858676735
North American area 3,595712711279509503
North American area 3,595711422789320703
North American area 3,596112521195159551
North American area 3,595713973999894527
North American area 3,596112581324701695
North American area 3,596111490403008511
North American area 3,595713922460286975
North American area 3,596111559122485247
North American area 3,595712874488266751
North American area 3,595711783566573567
North American area 3,596111456043270143
North American area 3,596114599959330815
North American area 3,596122811936800767
North American area 3,596113302879207423
North American area 3,596114677268742143
North American area 3,595712316142518271
North American area 3,596122915016015871
North American area 3,596112890562347007
North American area 3,596113242749665279
North American area 3,595711474328928255
North American area 3,595712900258070527
North American area 3,596122794756931583
North American area 3,596113251339599871
North American area 3,596114531239854079
North American area 3,596111395913727999
North American area 3,595712754229182463
North American area 3,596123146944249855
North American area 3,596113139670450175
North American area 3,596112710173720575
North American area 3,595713776431398911
North American area 3,596113294289272831
North American area 3,595711732026966015
North American area 3,596122880656277503
North American area 3,595711817926311935
North American area 3,596112770303262719
North American area 3,596112796073066495
North American area 3,596097213931716607
North American area 3,595713080646696959
North American area 3,596111387323793407
North American area 3,595711405609451519
North American area 3,595711611767881727
North American area 3,595722907531870207
North American area 3,596120406755115007
North American area 3,596123061044903935
North American area 3,595711749206835199
North American area 3,596114548419723263
North American area 3,596113002231496703
North American area 3,595711886645788671
North American area 3,596111241294905343
North American area 3,595711809336377343
North American area 3,595712934617808895
North American area 3,596112641454243839
North American area 3,595711019062394879
North American area 3,595712702689574911
North American area 3,595713072056762367
North American area 3,596122597188435967
North American area 3,596112452475682815
North American area 3,595711929595461631
North American area 3,595711233810759679
North American area 3,596112546964963327
North American area 3,596114780347957247
North American area 3,595712470761340927
North American area 3,596122854886473727
North American area 3,596112744533458943
North American area 3,596122949375754239
North American area 3,596113165440253951
North American area 3,596123705289998335
North American area 3,595711560228274175
North American area 3,596111645021831167
North American area 3,596113019411365887
North American area 3,596123645160456191
North American area 3,596122245001117695
North American area 3,596114969326518271
North American area 3,596123026685165567
North American area 3,596122846296539135
North American area 3,595711439969189887
North American area 3,596113225569796095
North American area 3,596112933512019967
North American area 3,595712204473368575
North American area 3,596111679381569535
North American area 3,596122459749482495
North American area 3,595712195883433983
North American area 3,596112761713328127
North American area 3,596111413093597183
North American area 3,596112504015290367
North American area 3,596112916332150783
North American area 3,595711173681217535
North American area 3,596122519879024639
North American area 3,595711010472460287
North American area 3,596111267064709119
North American area 3,595711285350367231
North American area 3,596122983735492607
North American area 3,596111524762746879
North American area 3,595711319710105599
North American area 3,596114986506387455
North American area 3,595712462171406335
North American area 3,595711397019516927
North American area 3,596111662201700351
North American area 3,596112684403916799
North American area 3,596123095404642303
North American area 3,596114960736583679
North American area 3,596114806117761023
North American area 3,596114823297630207
North American area 3,596122322310529023
North American area 3,595712943207743487
North American area 3,595711723437031423
North American area 3,595711697667227647
North American area 3,595711293940301823
North American area 3,596122580008566783
North American area 3,596112400936075263
North American area 3,595714188748259327
North American area 3,595714197338193919
North American area 3,595712668329836543
North American area 3,596123155534184447
North American area 3,596111258474774527
North American area 3,596097402910277631
North American area 3,595711946775330815
North American area 3,596122889246212095
North American area 3,595713836560941055
North American area 3,595711792156508159
North American area 3,595711448559124479
North American area 3,595711577408143359
North American area 3,596113182620123135
North American area 3,596122966555623423
North American area 3,595711242400694271
North American area 3,596113337238945791
North American area 3,595711843696115711
North American area 3,595712908848005119
North American area 3,596112495425355775
North American area 3,596112349396467711
North American area 3,595713905280417791
North American area 3,596122657317978111
North American area 3,595711147911413759
North American area 3,596112650044178431
North American area 3,596122313720594431
North American area 3,596122537058893823
North American area 3,596113311469142015
North American area 3,596114788937891839
North American area 3,596123035275100159
North American area 3,595712960387612671
North American area 3,595711087781871615
North American area 3,595713424244080639
North American area 3,596122605778370559
North American area 3,596122554238763007
North American area 3,596112607094505471
North American area 3,596111481813073919
North American area 3,596122674497847295
North American area 3,595713054876893183
North American area 3,596112967871758335
North American area 3,596111670791634943
North American area 3,596122665907912703
North American area 3,595714008359632895
North American area 3,595712840128528383
North American area 3,595711628947750911
North American area 3,595713896690483199
North American area 3,596122648728043519
North American area 3,596122528468959231
North American area 3,596097256881389567
North American area 3,596112383756206079
North American area 3,596123052454969343
North American area 3,596111696561438719
North American area 3,596113062361038847
North American area 3,596122330900463615
North American area 3,596123164124119039
North American area 3,596122305130659839
North American area 3,596112787483131903
North American area 3,596113053771104255
North American area 3,595712350502256639
North American area 3,595713879510614015
North American area 3,595714214518063103
North American area 3,596122348080332799
North American area 3,595714016949567487
North American area 3,595711860875984895
North American area 3,596112375166271487
North American area 3,596112727353589759
North American area 3,595712187293499391
North American area 3,596123018095230975
North American area 3,595712977567481855
North American area 3,595711250990628863
North American area 3,596112366576336895
North American area 3,595722941891608575
North American area 3,595711706257162239
North American area 3,595712728459378687
North American area 3,595711216630890495
North American area 3,595711165091282943
North American area 3,595711096371806207
North American area 3,595722933301673983
North American area 3,595711921005527039
North American area 3,596111275654643711
North American area 3,595712221653237759
North American area 3,595711354069843967
North American area 3,596122451159547903
North American area 3,595712479351275519
North American area 3,596123000915361791
North American area 3,595712015494807551
North American area 3,595713999769698303
North American area 3,596112443885748223
North American area 3,596122399619940351
North American area 3,595711594588012543
North American area 3,596113277109403647
North American area 3,596123086814707711
North American area 3,596122897836146687
North American area 3,595712797178855423
North American area 3,595712487941210111
North American area 3,596112564144832511
North American area 3,595712762819117055
North American area 3,595711835106181119
North American area 3,596122262180986879
North American area 3,595712814358724607
North American area 3,596123069634838527
North American area 3,595711379839647743
North American area 3,595713046286958591
North American area 3,595713982589829119
North American area 3,595712685509705727
North American area 3,596122433979678719
North American area 3,596111464633204735
North American area 3,596122236411183103
North American area 3,595711027652329471
North American area 3,596113345828880383
North American area 3,595712883078201343
North American area 3,596123232843595775
North American area 3,596113234159730687
North American area 3,596114565599592447
North American area 3,595713913870352383
North American area 3,596123215663726591
North American area 3,596123121174446079
North American area 3,596112512605224959
North American area 3,595711637537685503
North American area 3,595711955365265407
North American area 3,596112899152281599
North American area 3,596122468339417087
North American area 3,596122296540725247
North American area 3,595712230243172351
North American area 3,596112211957514239
North American area 3,596111404503662591
North American area 3,595713931050221567
North American area 3,596111284244578303
North American area 3,595711938185396223
North American area 3,596113156850319359
North American area 3,595713802201202687
North American area 3,596114754578153471
North American area 3,595713853740810239
North American area 3,595714386316754943
North American area 3,595711680487358463
North American area 3,596097385730408447
North American area 3,595711311120171007
North American area 3,596111352964055039
North American area 3,595712917437939711
North American area 3,596114539829788671
North American area 3,595711182271152127
North American area 3,596113131080515583
North American area 3,596122863476408319
North American area 3,596113105310711807
North American area 3,596112881972412415
North American area 3,596113259929534463
North American area 3,596111378733858815
North American area 3,596111318604316671
North American area 3,595713759251529727
North American area 3,596112486835421183
North American area 3,595712213063303167
North American area 3,596123241433530367
North American area 3,596122957965688831
North American area 3,596122545648828415
North American area 3,596123103994576895
North American area 3,596111473223139327
North American area 3,595711878055854079
North American area 3,595712694099640319
North American area 3,596123636570521599
North American area 3,595713011927220223
North American area 3,596122872066342911
North American area 3,596114557009657855
North American area 3,595712891668135935
North American area 3,595712865898332159
North American area 3,595712496531144703
North American area 3,595712805768790015
North American area 3,595714223107997695
North American area 3,596114668678807551
North American area 3,595712968977547263
North American area 3,595712986157416447
North American area 3,596112701583785983
North American area 3,596123713879932927
North American area 3,595712771409051647
North American area 3,596122571418632191
North American area 3,595713003337285631
North American area 3,596097248291454975
North American area 3,596114900607041535
North American area 3,595711371249713151
North American area 3,596112675813982207
North American area 3,596114737398284287
North American area 3,595712006904872959
North American area 3,596123189893922815
North American area 3,596111232704970751
North Sea area,595024107762876415
North Sea area,594921750102278143
North Sea area,594922557556129791
North Sea area,594921913311035391
North Sea area,594645910122659839
North Sea area,594921724332474367
North Sea area,594921243296137215
North Sea area,594642714666991615
North Sea area,594922944103186431
North Sea area,594919808777060351
North Sea area,594920075065032703
North Sea area,594922574735998975
North Sea area,594643839948423167
North Sea area,594920057885163519
North Sea area,594904106376626175
North Sea area,594635026675531775
North Sea area,594920152374444031
North Sea area,594922437297045503
North Sea area,594644767661359103
North Sea area,595024090583007231
North Sea area,594645179978219519
North Sea area,594643470581235711
North Sea area,594920332763070463
North Sea area,594644578682798079
North Sea area,594644509963321343
North Sea area,594922368577568767
North Sea area,594644905100312575
North Sea area,594921123037052927
North Sea area,594922385757437951
North Sea area,594642328119934975
North Sea area,594642628767645695
North Sea area,594644071876657151
North Sea area,594918065020338175
North Sea area,594919731467649023
North Sea area,594642749026729983
North Sea area,594643668149731327
North Sea area,594643728279273471
North Sea area,594642602997841919
North Sea area,594644836380835839
North Sea area,595023970323922943
North Sea area,594644570092863487
North Sea area,594917987710926847
North Sea area,594642474148823039
North Sea area,594919688517976063
North Sea area,594917815912235007
North Sea area,594917833092104191
North Sea area,594921904721100799
North Sea area,594905111398973439
North Sea area,594919714287779839
North Sea area,594644673172078591
North Sea area,594644948049985535
North Sea area,594645892942790655
North Sea area,594922703585017855
North Sea area,595024176482353151
North Sea area,594644527143190527
North Sea area,594646030381744127
North Sea area,594917918991450111
North Sea area,594643556480581631
North Sea area,594921861771427839
North Sea area,594904149326299135
North Sea area,594922402937307135
North Sea area,595023034021052415
North Sea area,594642577228038143
North Sea area,594922265498353663
North Sea area,594917541034328063
North Sea area,594645360366845951
North Sea area,594921578303586303
North Sea area,594643530710777855
North Sea area,594645188568154111
North Sea area,594917798732365823
North Sea area,594634743207690239
North Sea area,594644733301620735
North Sea area,594905446406422527
North Sea area,594642869285814271
North Sea area,594919405050134527
North Sea area,594904295355187199
North Sea area,594921853181493247
North Sea area,594905077039235071
North Sea area,594642671717318655
North Sea area,594917790142431231
North Sea area,594922428707110911
North Sea area,594645618064883711
North Sea area,594645609474949119
North Sea area,594645085488939007
North Sea area,594644741891555327
North Sea area,594645721144098815
North Sea area,594919817366994943
North Sea area,594917231796682751
North Sea area,594921887541231615
North Sea area,594644174955872255
North Sea area,594917824502169599
North Sea area,594921878951297023
North Sea area,594643779818881023
North Sea area,594919362100461567
North Sea area,594645489215864831
North Sea area,594922248318484479
North Sea area,595023996093726719
North Sea area,594643427631562751
North Sea area,595023987503792127
North Sea area,595023961733988351
North Sea area,594642706077057023
North Sea area,594923055772336127
North Sea area,594922780894429183
North Sea area,594922274088288255
North Sea area,594644621632471039
North Sea area,595023180049940479
North Sea area,594918030660599807
North Sea area,595024056223268863
North Sea area,594643960207507455
North Sea area,594645858583052287
North Sea area,594645970252201983
North Sea area,594645996022005759
North Sea area,594921930490904575
North Sea area,594643659559796735
North Sea area,594921844591558655
North Sea area,594644518553255935
North Sea area,594645171388284927
North Sea area,595023094150594559
North Sea area,594645703964229631
North Sea area,594644879330508799
North Sea area,595023824295034879
North Sea area,594917712833019903
North Sea area,594904407024336895
North Sea area,594905102809038847
North Sea area,595024064813203455
North Sea area,594921664202932223
North Sea area,594918099380076543
North Sea area,594645600885014527
North Sea area,594642405429346303
North Sea area,594921973440577535
North Sea area,594920118014705663
North Sea area,594644595862667263
North Sea area,594645824223313919
North Sea area,594920367122808831
North Sea area,594643504940974079
North Sea area,594643805588684799
North Sea area,595024210842091519
North Sea area,595023025431117823
North Sea area,594645480625930239
North Sea area,594642680307253247
North Sea area,594645695374295039
North Sea area,594645884352856063
North Sea area,594644346754564095
North Sea area,594905437816487935
North Sea area,594922291268157439
North Sea area,594643848538357759
North Sea area,595023841474904063
North Sea area,594645729734033407
North Sea area,594643393271824383
North Sea area,594646038971678719
North Sea area,594905463586291711
North Sea area,594643547890647039
North Sea area,594919636978368511
North Sea area,594922007800315903
North Sea area,594905454996357119
North Sea area,594645935892463615
North Sea area,594921604073390079
North Sea area,594922763714559999
North Sea area,594922334217830399
North Sea area,594920169554313215
North Sea area,594645661014556671
North Sea area,594922299858092031
North Sea area,594904381254533119
North Sea area,594645944482398207
North Sea area,594645961662267391
North Sea area,594644810611032063
North Sea area,595021943099359231
North Sea area,594643951617572863
North Sea area,594645051129200639
North Sea area,595023008251248639
North Sea area,594919911856275455
North Sea area,594644896510377983
North Sea area,595023042610987007
North Sea area,594645291647369215
North Sea area,594919937626079231
North Sea area,594921767282147327
North Sea area,594918159509618687
North Sea area,594905351917142015
North Sea area,594905420636618751
North Sea area,595024133532680191
North Sea area,594922282678222847
North Sea area,594642585817972735
North Sea area,594920203914051583
North Sea area,594903986117541887
North Sea area,594920229683855359
North Sea area,594922969872990207
North Sea area,594917240386617343
North Sea area,594917506674589695
North Sea area,595021934509424639
North Sea area,594904123556495359
North Sea area,594923047182401535
North Sea area,594918039250534399
North Sea area,594919757237452799
North Sea area,594643711099404287
North Sea area,594919722877714431
North Sea area,594921715742539775
North Sea area,594643496351039487
North Sea area,594645978842136575
North Sea area,594644776251293695
North Sea area,594904260995448831
North Sea area,594920238273789951
North Sea area,594921793051951103
North Sea area,594644870740574207
North Sea area,594645764093771775
North Sea area,594921707152605183
North Sea area,595023832884969471
North Sea area,594917480904785919
North Sea area,594922746534690815
North Sea area,594922901153513471
North Sea area,594642568638103551
North Sea area,594635018085597183
North Sea area,594643608020189183
North Sea area,594645953072332799
North Sea area,594921784462016511
North Sea area,594917266156421119
North Sea area,594919654158237695
North Sea area,594644647402274815
North Sea area,594922231138615295
North Sea area,594917961941123071
North Sea area,594917747192758271
North Sea area,594644089056526335
North Sea area,594920195324116991
North Sea area,594918082200207359
North Sea area,594645798453510143
North Sea area,594645652424622079
North Sea area,594644930870116351
North Sea area,594645755503837183
North Sea area,594642723256926207
North Sea area,594643616610123775
North Sea area,594922712174952447
North Sea area,594919482359545855
North Sea area,594921836001624063
North Sea area,594646047561613311
North Sea area,595024073403138047
North Sea area,594645592295079935
North Sea area,594643384681889791
North Sea area,594643436221497343
North Sea area,594922832434036735
North Sea area,594644913690247167
North Sea area,594644716121751551
North Sea area,594644020337049599
North Sea area,594922394347372543
North Sea area,595024004683661311
North Sea area,594643831358488575
North Sea area,594642637357580287
North Sea area,594904424204206079
North Sea area,594645867172986879
North Sea area,594643573660450815
North Sea area,594904415614271487
North Sea area,594644192135741439
North Sea area,594642319530000383
North Sea area,594644862150639615
North Sea area,594918090790141951
North Sea area,594644604452601855
North Sea area,595024039043399679
North Sea area,594923004232728575
North Sea area,594643771228946431
North Sea area,594644587272732671
North Sea area,594922420117176319
North Sea area,595023815705100287
North Sea area,594922677815214079
North Sea area,595024099172941823
North Sea area,594645197158088703
North Sea area,594923030002532351
North Sea area,595023858654773247
North Sea area,594645334597042175
North Sea area,594919825956929535
North Sea area,594922024980185087
North Sea area,594644484193517567
North Sea area,594922772304494591
North Sea area,594644802021097471
North Sea area,594634751797624831
North Sea area,595023162870071295
North Sea area,594644552912994303
North Sea area,594921595483455487
North Sea area,594644853560705023
North Sea area,594904278175318015
North Sea area,594921921900969983
North Sea area,594919748647518207
North Sea area,594643625200058367
North Sea area,594644724711686143
North Sea area,594922935513251839
North Sea area,594922128059400191
North Sea area,594644707531816959
North Sea area,595023935964184575
North Sea area,594643736869208063
North Sea area,594922952693121023
North Sea area,594642456968953855
North Sea area,594643642379927551
North Sea area,595024021863530495
North Sea area,594646004611940351
North Sea area,594645678194425855
North Sea area,594905188708384767
North Sea area,594922342807764991
North Sea area,594644630222405631
North Sea area,594645222927892479
North Sea area,594917515264524287
North Sea area,594643565070516223
North Sea area,594921647023063039
North Sea area,594644664582143999
North Sea area,594922686405148671
North Sea area,595023978913857535
North Sea area,594644561502928895
North Sea area,594917523854458879
North Sea area,594642645947514879
North Sea area,594921939080839167
North Sea area,594917996300861439
North Sea area,594643479171170303
North Sea area,594644114826330111
North Sea area,594922506016522239
North Sea area,594920212503986175
North Sea area,595023953144053759
North Sea area,594645326007107583
North Sea area,594643401861758975
North Sea area,594922110879531007
North Sea area,595022991071379455
North Sea area,594921982030512127
North Sea area,594921088677314559
North Sea area,594922523196391423
North Sea area,594922978462924799
North Sea area,594922317037961215
North Sea area,594645927302529023
North Sea area,594921698562670591
North Sea area,594917730012889087
North Sea area,595024262381699071
North Sea area,594643487761104895
North Sea area,594922987052859391
North Sea area,594923115901878271
North Sea area,594921569713651711
North Sea area,594920306993266687
North Sea area,594922136649334783
North Sea area,595024245201829887
North Sea area,594904269585383423
North Sea area,595024124942745599
North Sea area,594904432794140671
North Sea area,594905137168777215
North Sea area,594643590840319999
North Sea area,594645841403183103
North Sea area,594645772683706367
North Sea area,594919662748172287
North Sea area,594645789863575551
North Sea area,594643822768553983
North Sea area,594919705697845247
North Sea area,594920272633528319
North Sea area,594905429226553343
North Sea area,594921629843193855
North Sea area,594644123416264703
North Sea area,594643453401366527
North Sea area,594922256908419071
North Sea area,594917532444393471
North Sea area,594642697487122431
North Sea area,594917549624262655
North Sea area,594643599430254591
North Sea area,594643702509469695
North Sea area,594642740436795391
North Sea area,594921732922408959
North Sea area,594921801641885695
North Sea area,594646013201874943
North Sea area,594645463446061055
North Sea area,594922841023971327
North Sea area,594643685329600511
North Sea area,594643410451693567
North Sea area,594644398294171647
North Sea area,594918004890796031
North Sea area,595024193662222335
North Sea area,594917274746355711
North Sea area,594642336709869567
North Sea area,594905171528515583
North Sea area,594646021791809535
North Sea area,594644535733125119
North Sea area,594644759071424511
North Sea area,594921672792866815
North Sea area,594642560048168959
North Sea area,594643762639011839
North Sea area,594645738323967999
North Sea area,594644844970770431
North Sea area,594921561123717119
North Sea area,594919671338106879
North Sea area,594643693919535103
North Sea area,594645635244752895
North Sea area,594923012822663167
North Sea area,594644501373386751
North Sea area,594644372524367871
North Sea area,594643633789992959
North Sea area,594921105857183743
North Sea area,594921870361362431
North Sea area,594920186734182399
North Sea area,594919396460199935
North Sea area,594644638812340223
North Sea area,594921999210381311
North Sea area,594921741512343551
North Sea area,594643745459142655
North Sea area,594921947670773759
North Sea area,594904252405514239
North Sea area,594918168099553279
North Sea area,594922909743448063
North Sea area,594645686784360447
North Sea area,594918022070665215
North Sea area,594645815633379327
North Sea area,594921956260708351
North Sea area,594644939460050943
North Sea area,594918056430403583
North Sea area,594645901532725247
North Sea area,594645472035995647
North Sea area,594643539300712447
North Sea area,594642285170262015
North Sea area,594644793431162879
North Sea area,594644080466591743
North Sea area,594642731846860799
North Sea area,594923038592466943
North Sea area,594644492783452159
North Sea area,594922566146064383
North Sea area,594918073610272767
North Sea area,594644106236395519
North Sea area,595024236611895295
North Sea area,594917755782692863
North Sea area,594921586893520895
North Sea area,594921810231820287
North Sea area,594921226116268031
North Sea area,594921612663324671
North Sea area,594642302350131199
North Sea area,594922016390250495
North Sea area,594645832813248511
North Sea area,594645497805799423
North Sea area,594918107970011135
North Sea area,594917807322300415
North Sea area,594645626654818303
North Sea area,594923021412597759
North Sea area,594922540376260607
North Sea area,594922162419138559
North Sea area,595024116352811007
North Sea area,594921681382801407
North Sea area,594642663127384063
North Sea area,594642611587776511
North Sea area,595024253791764479
North Sea area,594644922280181759
