id_port_1,H3_int_8
BRATTHOLMEN,612656797179707391
TRANNESET,612656780910002175
TRANNESET,612656780912099327
TRANNESET,612656780396199935
STRANDVIK,612656766594842623
STRANDVIK,612656766607425535
NORHEIMSUND,612656775444824063
ODDA,612657693873668095
ODDA,612657693877862399
MELING,612656688306061311
MELING,612656688297672703
MOSTERHAMN,612656685909016575
MOSTERHAMN,612656686406041599
MOSTERHAMN,612656685904822271
SAGVAG,612656686592688127
SAGVAG,612656686596882431
SAGVAG,612656684006899711
LEIRVIK,612656687710470143
HUSNES,612656921737953279
HUSNES,612656921740050431
HUSNES,612656921733758975
HAUGESUND,612656705437695999
HAUGESUND,612656705429307391
HAUGESUND,612656705527873535
KOPERVIK,612656695704813567
KOPERVIK,612656695723687935
KARSTO,612656861566468095
KARSTO,612656861562273791
ESPEVAER,612656678784991231
ESPEVAER,612656678793379839
SAUDA,612656919290576895
SAUDA,612656919286382591
AKRAHAMN,612656696038260735
AKRAHAMN,612656696040357887
SANDNES,612656818195267583
SANDNES,612656817937317887
STAVANGER,612656858521403391
STAVANGER,612656858443808767
SKUDENESHAVN,612656694597517311
SKUDENESHAVN,612656694616391679
SKUDENESHAVN,612656694589128703
TANANGER,612656862292082687
TANANGER,612656862300471295
EGERSUND,612656830390206463
EGERSUND,612656830451023871
EGERSUND,612656830455218175
REKEFJORD,612656832019693567
REKEFJORD,612656833777106943
REKEFJORD,612656833280081919
KIRKEHAMN,612657891012247551
KIRKEHAMN,612657891014344703
FLEKKEFJORDEN,612657886950064127
FLEKKEFJORDEN,612657887006687231
FLEKKEFJORDEN,612657886987812863
FARSUND,612657848884658175
FARSUND,612657848888852479
FARSUND,612657848876269567
STUSVIK,612657847171284991
STUSVIK,612657847106273279
STUSVIK,612657847110467583
MANDAL,612657874948063231
KRISTIANSAND,612658771891585023
ARENDAL,612658782958256127
TVEDESTRAND,612658382364475391
TVEDESTRAND,612658382360281087
RISOR,612658379946459135
RISOR,612658379942264831
KRAGERO,612658330831159295
KRAGERO,612658330822770687
KRAGERO,612658330803896319
BREVIK,612658325724594175
BREVIK,612658325944795135
PORSGRUNN,612658326156607487
PORSGRUNN,612658338154414079
SKIEN,612658369875935231
SKIEN,612658369886420991
LARVIK,612658356275904511
SANDEFJORDEN,612658335381979135
SANDEFJORDEN,612658335388270591
SANDEFJORDEN,612658335384076287
TONSBERG,612658570858594303
TONSBERG,612658336344571903
VALLOY,612658570820845567
SLAGENSTANGEN,612658570984423423
SLAGENSTANGEN,612658570988617727
SLAGENSTANGEN,612658570990714879
HORTEN,612658416837459967
HORTEN,612658416845848575
HORTEN,612658416864722943
HOLMESTRAND,612658414576730111
SVELVIK,612658415837118463
SVELVIK,612658416334143487
SVELVIK,612658416338337791
DRAMMEN,612658393997377535
DRAMMEN,612658400253181951
STORSTEILENE,612658396369256447
OSLO,612658408218165247
OSLO,612658408213970943
FAGERSTRAND,612658395366817791
DROBAK,612658412028690431
DROBAK,612658412030787583
DROBAK,612658412020301823
TOFTE,612658412246794239
TOFTE,612658412238405631
TOFTE,612658412250988543
KAMBO,612658410701193215
MOSS,612658413167443967
SARPSBORG,612658580258029567
SARPSBORG,612658568251834367
FREDRIKSTAD,612658568178434047
FREDRIKSTAD,612658568174239743
HALDEN,612658530589081599
HALDEN,612658531341959167
STROMSTAD,612658585953894399
STROMSTAD,612658585991643135
STROMSTAD,612658585993740287
GREBBESTAD,612658471942225919
GREBBESTAD,612658471518601215
FJALLBACKA,612658474205052927
BOVALLSTRAND,612658473024356351
BOVALLSTRAND,612658472963538943
BOVALLSTRAND,612658472707686399
HUNNEBOSTRAND,612658472864972799
BROFJORDEN,612658488662818815
BROFJORDEN,612658488664915967
BROFJORDEN,612658488702664703
LYSEKIL,612658491433156607
LYSEKIL,612658491428962303
UDDEVALLA,612642693203361791
UDDEVALLA,612642713380061183
UDDEVALLA,612642713384255487
STENUNGSUND,612642714304905215
STENUNGSUND,612642714403471359
STENUNGSUND,612642714342653951
MARSTRAND,613037487832432639
MARSTRAND,613037487889055743
GOTEBORG,613037451553800191
GOTEBORG,613037495134715903
GOTEBORG,613037451549605887
VARBERG,613037212191162367
VARBERG,613037212210036735
FALKENBERG,613037181497245695
FALKENBERG,613037181436428287
HALMSTAD,613037206300262399
HALMSTAD,613037206243639295
HOGANAS,613037358628995071
HOGANAS,613037358641577983
HOGANAS,613037358633189375
HELSINGBORG,613037322537009151
HELSINGBORG,613037322518134783
HELSINGBORG,613037322509746175
LANDSKRONA,613038092326010879
LANDSKRONA,613038092139364351
MALMO,613035300662280191
LIMHAMN,613035300930715647
LIMHAMN,613035300892966911
TRELLEBORG,613035251989479423
TRELLEBORG,613035252490698751
YSTAD,613037847586275327
YSTAD,613037847594663935
SIMRISHAMN,613037798414352383
SIMRISHAMN,613037798454198271
AHUS,613037832530821119
AHUS,613037832522432511
SOLVESBORG,613037680374054911
KARLSHAMN,613037678123810815
KARLSHAMN,613037678119616511
RONNEBY,613037658848886783
RONNEBY,613037658850983935
RONNEBY,613037658593034239
KARLSKRONA,613037659134099455
KARLSKRONA,613037659096350719
KARLSKRONA,613037659194916863
BERGKVARA,613037702331236351
BERGKVARA,613037702327042047
BERGKVARA,613037702333333503
KALMAR,613038027456905215
STORA JATTERSON,613038000888086527
OSKARSHAMN,613038005474557951
FIGEHOLM,613038037747630079
DEGERHAMN,613037779154108415
DEGERHAMN,613037779162497023
RONEHAMN,612640598796533759
SLITE,612640234395402239
SLITE,612640234414276607
FAROSUND,612640187217870847
FAROSUND,612640187222065151
STORUGNS,612640235039227903
STORUGNS,612640235104239615
VISBY,612640639468699647
KLINTEHAMN,612640640404029439
KLINTEHAMN,612640640412418047
VERKEBACK,612640515120168959
VERKEBACK,612640515109683199
VASTERVIK,612640514247753727
VASTERVIK,612640514237267967
NORRKOPING,612642594773532671
OXELOSUND,612642614514024447
OXELOSUND,612642614509830143
NYKOPING,612642598691012607
NYKOPING,612642598699401215
NYKOPING,612642598382731263
SODERTALJE,612639516387180543
SODERTALJE,612639516389277695
SODERTALJE,612639513983844351
NYNASHAMN,612640575518146559
NYNASHAMN,612640575419580415
GUSTAVSBERG,612639524649959423
SANDHAMN,612639275887886335
SANDHAMN,612639275885789183
SANDHAMN,612639275848040447
STOCKHOLM,612639521491648511
VASTERAS,612639535370600447
VASTERAS,612639535376891903
GRISSLEHAMN,612639113400549375
GRISSLEHAMN,612639113392160767
GRISSLEHAMN,612639113390063615
HALLSTAVIK,612639113887088639
HALLSTAVIK,612639113876602879
HARGSHAMN,612639087016280063
HARGSHAMN,612639087018377215
SKUTSKAR,612639444373078015
SKUTSKAR,612639444377272319
KARSKAR,612639449095864319
KARSKAR,612639449087475711
KARSKAR,612639449114738687
KARSKAR,612639449058115583
GAVLE,612639449626443775
GAVLE,612639449628540927
GAVLE,612639449622249471
NORRSUNDET,612639427254026239
VALLVIK,612639469928972287
VALLVIK,612639469966721023
SANDARNE,612639471367618559
SANDARNE,612639471386492927
SANDARNE,612639470870593535
SODERHAMN,612639471176777727
SODERHAMN,612639475247349759
IGGESUND,612642271566757887
IGGESUND,612642271579340799
IGGESUND,612642271575146495
HUDIKSVALL,612642008317558783
HUDIKSVALL,612642008344821759
HUDIKSVALL,612642008325947391
STOCKA,612641855745556479
STOCKA,612641855772819455
STOCKVIK,612641835480776703
STOCKVIK,612641835738726399
SUNDSVALL,612641835470290943
SUNDSVALL,612641833064857599
VIVSTAVARV,612641832926445567
VIVSTAVARV,612641832936931327
VIVSTAVARV,612641832934834175
SORAKER,612641846807494655
SORAKER,612641846801203199
SORAKER,612641846803300351
SORAKER,612641846811688959
HARNOSAND,612641844001505279
HARNOSAND,612641843911327743
ULVVIK,612641843519160319
UTANSJO,612641924068671487
GUSTAVSVIK,612641924708302847
GUSTAVSVIK,612641924697817087
GUSTAVSVIK,612641924706205695
LUNDE,612641922332229631
LUNDE,612641922340618239
KRAMFORS,612641922023948287
KRAMFORS,612641922101542911
VAJA,612641955630809087
VAJA,612641955618226175
BOLLSTABRUK,612641955584671743
BOLLSTABRUK,612641955590963199
KOPMANHOLMEN,612641929043116031
KOPMANHOLMEN,612641929053601791
KOPMANHOLMEN,612641929051504639
KOPMANHOLMEN,612641929013755903
DOMSJO,612641929630318591
DOMSJO,612641929636610047
ORNSKOLDSVIK,612641929603055615
ORNSKOLDSVIK,612641929538043903
HUSUM,612647245189218303
HUSUM,612647245195509759
RUNDVIK,612647197493690367
RUNDVIK,612647197502078975
NORDMALING,612647197634199551
NORDMALING,612647197581770751
OBBOLA/UMEA HAMN,612646956119883775
OBBOLA/UMEA HAMN,612646956176506879
GUMBODAHAMN,612646807446487039
GUMBODAHAMN,612646807450681343
GUMBODAHAMN,612646807511498751
SKELLEFTEHAMN,612647025755815935
SKELLEFTEHAMN,612647024457678847
KAGEHAMN,612646872686788607
KAGEHAMN,612646872695177215
BRANNFORS,612646869184544767
BRANNFORS,612646868687519743
PITEA,612646878466539519
PITEA,612646878464442367
PITEA,612646878456053759
LULEA,612643927633166335
LULEA,612643927641554943
TOREHAMN,612643936311181311
TOREHAMN,612643936808206335
KARLSBORG,612643906558885887
KARLSBORG,612643906567274495
SANDVIK,612643904426082303
SANDVIK,612643904436568063
TORNIO,612643653323587583
KEMI,612643656244920319
KEMI,612643656253308927
KEMI,612643656343486463
OULU,612644683637587967
OULU,612644683629199359
RAAHE,612644926382931967
RAAHE,612644954742718463
VEITSILUOTO,612643623225262079
VEITSILUOTO,612643623281885183
VEITSILUOTO,612643623244136447
VEITSILUOTO,612643623252525055
RAHJA,612644869816451071
RAHJA,612644869808062463
RAHJA,612644869621415935
HIMANKA,612644870967787519
HIMANKA,612644870451888127
KOKKOLA,612644860341518335
JAKOBSTAD,612644912269099007
JAKOBSTAD,612644912464134143
NYKARLEBY,612644911180677119
NYKARLEBY,612644911189065727
KANTLAX,612639746033713151
KANTLAX,612646945216790527
KANTLAX,612639749886181375
HELLNAS,612639744884473855
VAASA,612639741671636991
KASKINEN,612639996955852799
KASKINEN,612639997142499327
KRISTINESTAD,612639680376078335
KRISTINESTAD,612639680384466943
PORI,612639656896364543
PORI,612639656887975935
MANTYLUOTO,612639687120519167
MANTYLUOTO,612639687131004927
MANTYLUOTO,612639687122616319
TAHKOLUOTO,612639684499079167
TAHKOLUOTO,612639684480204799
RAUMA,612640060352757759
UUSIKAUPUNKI,612640063808864255
UUSIKAUPUNKI,612640064064716799
NAANTALI,612641125571756031
NAANTALI,612641125628379135
TURKU,612641121192902655
TURKU,612641077607792639
TURKU,612641077611986943
TOLKKINEN,612640948140113919
TOLKKINEN,612640948131725311
SIGNILSKAR,612639330696953855
SIGNILSKAR,612639330441101311
SIGNILSKAR,612639330699051007
MARIEHAMN,612639342149500927
MARIEHAMN,612639342168375295
MARIEHAMN,612639342088683519
PARGAS,612641081512689663
PARGAS,612641080252301311
HANKO,612640775701790719
EKENAS,612640859113914367
JUSSARO,612640746427645951
JUSSARO,612640746419257343
JUSSARO,612640746614292479
PORKKALA,612640821503590399
PORKKALA,612640822019489791
INKOO,612640822420045823
INKOO,612640822606692351
HELSINKI,612791284026834943
HELSINKI,612791284523859967
PORVOO,612791234580185087
PORVOO,612791234571796479
LOVIISA,612791258078773247
LOVIISA,612791259339161599
KOTKA,612791009996177407
KOTKA,612791010033926143
KOTKA,612791010036023295
HAMINA,612790958076985343
HAMINA,612790958066499583
HAMINA,612790958074888191
VYBORG,612788926052040703
VYBORG,612788925995417599
VYBORG,612788925999611903
GAVAN VYSOTSK,612788932267999231
PRIMORSK,612788947239567359
PRIMORSK,612788947677872127
SANKT-PETERBURG,612789030494404607
SANKT-PETERBURG,612789030490210303
LOMONOSOV,612789063337902079
LOMONOSOV,612789063593754623
LOMONOSOV,612789067001626623
KRONSHTADT,612789064575221759
KRONSHTADT,612789064514404351
REKA LUGA,612791990943219711
REKA LUGA,612791990924345343
REKA LUGA,612791990863527935
SILLAMAE,612792277378531327
SILLAMAE,612792277317713919
SILLAMAE,612792277279965183
KUNDA,612792265129066495
TALLINN,612640945365581823
TALLINN,612640945373970431
TALLINN,612640945361387519
MUUGA-PORT OF TALLIN,612640938700832767
MUUGA-PORT OF TALLIN,612640938707124223
PALDISKI,612640761975930879
PALDISKI,612640761969639423
OSMUSSAAR,612640734589222911
OSMUSSAAR,612640734601805823
PARNU,612640890726383615
PARNU,612640890787201023
PARNU,612640890688634879
SALACGRIVA,613041865746284543
SALACGRIVA,613041865802907647
RIGA,613041534924750847
RIGA,613041536185139199
LIELUPE,613041521972740095
LIELUPE,613041521962254335
VENTSPILS,613041973390999551
LIEPAJA,613042951592869887
LIEPAJA,613042952274444287
LIEPAJA,613042952276541439
BUTINGE OIL TERMINAL,613042979537420287
KLAIPEDA,613042731083628543
KLAIPEDA,613042731085725695
KLAIPEDA,613042730402054143
BALTIYSK,613042750199169023
BALTIYSK,613042749882499071
KALININGRAD,613042831994388479
KALININGRAD,613042832004874239
GDANSK,613035573359149055
PORT POLNOCHNY,613042761848848383
PORT POLNOCHNY,613042761859334143
NOWY PORT,613042760668151807
GDYNIA,613042759143522303
GDYNIA,613042759204339711
POLICE,613035887648833535
USTKA,613035822075084799
USTKA,613035822070890495
DARLOWO,613035743710806015
KOLOBRZEG,613035759714172927
SWINOUJSCIE,613035922606260223
SZCZECIN,613035901674586111
WOLGAST,613035004177416191
SASSNITZ,613034978520858623
STRALSUND,613034999645470719
STRALSUND,613034999664345087
STRALSUND,613035000161370111
ROSTOCK,613034933339815935
WISMAR,613035092100513791
WISMAR,613035092098416639
WISMAR,613035094671622143
LUBECK-TRAVEMUNDE,613035083621728255
LUBECK-TRAVEMUNDE,613035083630116863
LUBECK,613035085697908735
NEUSTADT,613035330320203775
NEUSTADT,613035083802083327
NEUSTADT,613035330576056319
ORTH,613035334130728959
ORTH,613035334132826111
ORTH,613035334122340351
HEILIGENHAFEN,613035333423988735
KIEL,613035320268554239
KIEL,613035320264359935
KIEL,613035320276942847
ECKERNFORDE,613035356291334143
KAPPELN,613035354586349567
KAPPELN,613035354577960959
FLENSBURG,613038305759461375
FLENSBURG,613038305753169919
FLENSBURG,613038305757364223
NEKSO,613035773133848575
NEKSO,613035773152722943
RONNE,613037819937423359
RONNE,613037819192934399
RONNE,613037819945811967
HASLE,613037823550816255
HASLE,613037823542427647
HASLE,613037823552913407
CHRISTIANSO HARBOR,613037802172448767
FAKSE LADEPLADS HAVN,613035272761769983
FAKSE LADEPLADS HAVN,613035272724021247
KOGE,613035302908329983
KOBENHAVN,613035285640380415
KOBENHAVN,613035285636186111
KOBENHAVN,613035285648769023
TUBORG,613035285697003519
TUBORG,613035285688614911
TUBORG,613035285598437375
HELSINGOR,613037322755112959
HELSINGOR,613037322815930367
HUNDESTED,613037316306370559
HUNDESTED,613037316344119295
FREDERIKSVAERK,613037315700293631
FREDERIKSVAERK,613037315702390783
FREDERIKSVAERK,613037315696099327
FREDERIKSSUND,613037343705661439
KYNDBYVAERKETS HAVN,613037342835343359
KYNDBYVAERKETS HAVN,613037342518673407
HOLBAEK,613037344487899135
HOLBAEK,613037344492093439
HOLBAEK,613037344485801983
NYKOBING (MOR),613037197225885695
NYKOBING (MOR),613037197217497087
KALUNDBORG,613037332412497919
KORSOR,613035187367837695
SKAELSKOR,613035183756541951
SKAELSKOR,613035183748153343
GULFHAVEN/STIGSNAESVAERKET,613035183521660927
GULFHAVEN/STIGSNAESVAERKET,613035183523758079
GULFHAVEN/STIGSNAESVAERKET,613035183100133375
GULFHAVEN/STIGSNAESVAERKET,613035183098036223
NAESTVED,613035196410757119
VORDINGBORG,613034947434774527
VORDINGBORG,613034947453648895
VORDINGBORG,613035193971769343
STUBBEKOBING,613034943150292991
STEGE,613035270704463871
STEGE,613035270710755327
STEGE,613035270708658175
NYKOBING (FALSTER),613034941879418879
SAKSKOBING,613034948103766015
SAKSKOBING,613034948619665407
SAKSKOBING,613034948105863167
BANDHOLM,613034948542070783
BANDHOLM,613034948531585023
BANDHOLM,613034948539973631
NAKSKOV,613035208024784895
RODBY HAVN,613034964841136127
NYSTED,613034943659900927
NYSTED,613034943846547455
NYSTED,613034943651512319
RUDKOBING,613035200328237055
RUDKOBING,613035200336625663
MARSTAL,613035205793415167
AEROSKOBING,613035199525027839
SVENDBORG,613035204591747071
SVENDBORG,613035204526735359
NYBORG,613035187086819327
NYBORG,613035187088916479
NYBORG,613035187093110783
KERTEMINDE,613035219018055679
KERTEMINDE,613035219116621823
KERTEMINDE,613035219055804415
ODENSE,613035239769374719
ODENSE,613035239767277567
SKAERBAEK,613037264248766463
SKAERBAEK,613037264252960767
SKAERBAEK,613037264313778175
SKAERBAEK,613037264240377855
MIDDELFART,613037264376692735
MIDDELFART,613038323310526463
ASSENS,613038321261608959
FABORG,613035236067901439
SONDERBORG,613038285639385087
AUGUSTENBORG,613038283449958399
AUGUSTENBORG,613038283410112511
AUGUSTENBORG,613038283412209663
ABENRA,613038275774382079
ENSTED,613038275740827647
HADERSLEV,613038324164067327
KOLDING,613038322201133055
KOLDING,613038322194841599
FREDERICIA,613037276676489215
FREDERICIA,613037264181657599
VEJLE,613037266406735871
HORSENS,613037246316019711
HORSENS,613037246334894079
HORSENS,613037250187362303
ARHUS,613037292981846015
STUDSTRUP,613037291201363967
STUDSTRUP,613037291209752575
STUDSTRUP,613037291213946879
GRENAA HAVN,613037132176424959
RANDERS,613037130217684991
RANDERS,613037130215587839
HADSUND,613037160026603519
HADSUND,613037159946911743
HADSUND,613037160024506367
MARIAGER,613037528861114367
MARIAGER,613037528859017215
MARIAGER,613037528850628607
HOBRO,613037532845703167
HOBRO,613037532851994623
HOBRO,613037532843606015
HOBRO,613037532854091775
HALS,613037163753242623
HALS,613037163757436927
ALBORG,613037409136803839
FREDERIKSHAVN,613037389809451007
FREDERIKSHAVN,613037389801062399
SKAGEN HAVN,613037425446354943
SKAGEN HAVN,613037425437966335
HIRTSHALS,613037386565156863
HIRTSHALS,613037386573545471
HANSTHOLM,612658013406232575
HANSTHOLM,612658013397843967
HANSTHOLM,612658013378969599
THISTED,613037553607507967
THYBORON,613037574725828607
THYBORON,613037574721634303
THYBORON,613037570869166079
LEMVIG,613037572792254463
LEMVIG,613037572819517439
LEMVIG,613037572800643071
HOLSTEBRO-STUER,613037541571952639
HOLSTEBRO-STUER,613037541580341247
RINGKOBING,613038584764563455
RINGKOBING,613038584703746047
RINGKOBING,613038584699551743
ESBJERG,613038575665020927
ESBJERG,613038575677603839
HUSUM,613038456693587967
HUSUM,613038456685199359
HUSUM,613038455424811007
BUSUM,613038427371208703
BRUNSBUTTEL ELBAHAFEN,613036388880744447
BRUNSBUTTEL ELBAHAFEN,613036388884938751
BRUNSBUTTEL CANAL TERMINALS,613036388947853311
ITZEHOE,613035339648335871
ITZEHOE,613035339583324159
ITZEHOE,613035339587518463
RENDSBURG,613035374236663807
RENDSBURG,613035374249246719
RENDSBURG,613035374245052415
NEUHAUS,613036391565099007
NEUHAUS,613036391569293311
GLUCKSTADT,613036386473213951
HAMBURG,613036363714920447
BUTZFLETH,613036387922345983
CUXHAVEN,613038438226067455
CUXHAVEN,613038438228164607
CUXHAVEN,613038438236553215
BREMERHAVEN,613036408805785599
BREMERHAVEN,613036406350020607
NORDENHAM,613036409057443839
NORDENHAM,613036409076318207
BRAKE,613036295442137087
ELSFLETH,613036292063625215
ELSFLETH,613036290794848255
ELSFLETH,613036290803236863
